_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs/0,userInputs/0/WhPerMile,userInputs/0/kWhRequested,userInputs/0/milesRequested,userInputs/0/minutesAvailable,userInputs/0/modifiedAt,userInputs/0/paymentRequired,userInputs/0/requestedDeparture,userInputs/0/userID,userInputs/1/WhPerMile,userInputs/1/kWhRequested,userInputs/1/milesRequested,userInputs/1/minutesAvailable,userInputs/1/modifiedAt,userInputs/1/paymentRequired,userInputs/1/requestedDeparture,userInputs/1/userID,userInputs/2/WhPerMile,userInputs/2/kWhRequested,userInputs/2/milesRequested,userInputs/2/minutesAvailable,userInputs/2/modifiedAt,userInputs/2/paymentRequired,userInputs/2/requestedDeparture,userInputs/2/userID,userInputs/3/WhPerMile,userInputs/3/kWhRequested,userInputs/3/milesRequested,userInputs/3/minutesAvailable,userInputs/3/modifiedAt,userInputs/3/paymentRequired,userInputs/3/requestedDeparture,userInputs/3/userID,userInputs/4/WhPerMile,userInputs/4/kWhRequested,userInputs/4/milesRequested,userInputs/4/minutesAvailable,userInputs/4/modifiedAt,userInputs/4/paymentRequired,userInputs/4/requestedDeparture,userInputs/4/userID,userInputs/5/WhPerMile,userInputs/5/kWhRequested,userInputs/5/milesRequested,userInputs/5/minutesAvailable,userInputs/5/modifiedAt,userInputs/5/paymentRequired,userInputs/5/requestedDeparture,userInputs/5/userID,userInputs/6/WhPerMile,userInputs/6/kWhRequested,userInputs/6/milesRequested,userInputs/6/minutesAvailable,userInputs/6/modifiedAt,userInputs/6/paymentRequired,userInputs/6/requestedDeparture,userInputs/6/userID
5e2a54a6f9af8b76743d270a,0102,"Tue, 03 Dec 2019 18:37:21 GMT","Wed, 04 Dec 2019 01:07:13 GMT","Wed, 04 Dec 2019 00:18:40 GMT",30.174,19_102_260_1640_2019-12-03 18:37:20.867164,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54a6f9af8b76743d270b,0102,"Tue, 03 Dec 2019 18:46:23 GMT","Tue, 03 Dec 2019 19:16:28 GMT","Tue, 03 Dec 2019 19:16:19 GMT",1.622,19_102_260_1636_2019-12-03 18:46:23.029836,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54a6f9af8b76743d270c,0102,"Tue, 03 Dec 2019 19:20:25 GMT","Tue, 03 Dec 2019 20:51:03 GMT","Tue, 03 Dec 2019 20:50:58 GMT",9.644,19_102_260_1634_2019-12-03 19:20:24.516327,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54a6f9af8b76743d270d,0102,"Tue, 03 Dec 2019 21:14:27 GMT","Wed, 04 Dec 2019 04:40:40 GMT","Wed, 04 Dec 2019 04:40:16 GMT",23.757,19_102_260_1637_2019-12-03 21:14:26.807415,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54a6f9af8b76743d270e,0102,"Tue, 03 Dec 2019 22:01:48 GMT","Wed, 04 Dec 2019 02:17:53 GMT","Tue, 03 Dec 2019 22:19:59 GMT",0.546,19_102_260_1633_2019-12-03 22:01:48.168548,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54a6f9af8b76743d270f,0102,"Tue, 03 Dec 2019 22:55:11 GMT","Wed, 04 Dec 2019 03:06:08 GMT","Wed, 04 Dec 2019 03:07:07 GMT",6.513,19_102_260_1634_2019-12-03 22:55:10.776105,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54adf9af8b76743d2710,0102,"Wed, 04 Dec 2019 15:46:35 GMT","Thu, 05 Dec 2019 02:18:08 GMT","Wed, 04 Dec 2019 17:15:02 GMT",4.265,19_102_260_1633_2019-12-04 15:46:34.627345,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54adf9af8b76743d2711,0102,"Wed, 04 Dec 2019 16:52:07 GMT","Wed, 04 Dec 2019 21:12:55 GMT","Wed, 04 Dec 2019 19:25:55 GMT",5.934,19_102_260_1640_2019-12-04 16:52:06.921404,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54adf9af8b76743d2712,0102,"Wed, 04 Dec 2019 18:59:41 GMT","Thu, 05 Dec 2019 00:58:37 GMT","Wed, 04 Dec 2019 20:16:16 GMT",8.239,19_102_260_1639_2019-12-04 18:59:41.225005,0019,05,19-102-260-1639,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54adf9af8b76743d2713,0102,"Wed, 04 Dec 2019 19:22:05 GMT","Thu, 05 Dec 2019 03:05:35 GMT","Thu, 05 Dec 2019 03:05:31 GMT",28.68,19_102_260_1635_2019-12-04 19:22:05.275688,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54adf9af8b76743d2714,0102,"Wed, 04 Dec 2019 20:11:18 GMT","Thu, 05 Dec 2019 02:20:45 GMT","Thu, 05 Dec 2019 02:20:40 GMT",24.151,19_102_260_1636_2019-12-04 20:11:18.025395,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54adf9af8b76743d2715,0102,"Wed, 04 Dec 2019 21:16:32 GMT","Thu, 05 Dec 2019 04:42:09 GMT","Thu, 05 Dec 2019 04:41:57 GMT",23.456,19_102_260_1640_2019-12-04 21:16:32.030867,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54adf9af8b76743d2716,0102,"Wed, 04 Dec 2019 22:00:56 GMT","Thu, 05 Dec 2019 02:12:21 GMT","Wed, 04 Dec 2019 22:30:17 GMT",0.697,19_102_260_1638_2019-12-04 22:00:56.107032,0019,04,19-102-260-1638,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54b4f9af8b76743d2717,0102,"Thu, 05 Dec 2019 15:11:59 GMT","Thu, 05 Dec 2019 20:15:53 GMT","Thu, 05 Dec 2019 19:53:48 GMT",28.991,19_102_260_1635_2019-12-05 15:11:59.303825,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54b4f9af8b76743d2718,0102,"Thu, 05 Dec 2019 15:29:49 GMT","Fri, 06 Dec 2019 00:04:29 GMT","Thu, 05 Dec 2019 20:39:21 GMT",25.556,19_102_260_1633_2019-12-05 15:29:49.469867,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54b4f9af8b76743d2719,0102,"Thu, 05 Dec 2019 17:04:54 GMT","Fri, 06 Dec 2019 00:17:47 GMT","Thu, 05 Dec 2019 20:48:24 GMT",8.785,19_102_260_1640_2019-12-05 17:04:54.375946,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54b4f9af8b76743d271a,0102,"Thu, 05 Dec 2019 17:54:58 GMT","Fri, 06 Dec 2019 03:02:35 GMT","Thu, 05 Dec 2019 19:55:25 GMT",5.972,19_102_260_1638_2019-12-05 17:54:57.892478,0019,04,19-102-260-1638,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54b4f9af8b76743d271b,0102,"Thu, 05 Dec 2019 18:02:50 GMT","Thu, 05 Dec 2019 21:14:49 GMT","Thu, 05 Dec 2019 21:14:40 GMT",18.808,19_102_260_1636_2019-12-05 18:02:49.874396,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54b4f9af8b76743d271c,0102,"Thu, 05 Dec 2019 19:25:02 GMT","Fri, 06 Dec 2019 00:43:31 GMT","Thu, 05 Dec 2019 22:12:15 GMT",16.444,19_102_260_1639_2019-12-05 19:25:02.319095,0019,05,19-102-260-1639,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54b4f9af8b76743d271d,0102,"Thu, 05 Dec 2019 20:06:09 GMT","Fri, 06 Dec 2019 00:04:22 GMT","Fri, 06 Dec 2019 00:04:13 GMT",19.805,19_102_260_1634_2019-12-05 20:06:08.741458,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54bbf9af8b76743d271e,0102,"Fri, 06 Dec 2019 14:56:22 GMT","Fri, 06 Dec 2019 23:55:15 GMT","Fri, 06 Dec 2019 19:41:59 GMT",29.264,19_102_260_1635_2019-12-06 14:56:21.666048,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54bbf9af8b76743d271f,0102,"Fri, 06 Dec 2019 15:18:51 GMT","Fri, 06 Dec 2019 23:20:56 GMT","Fri, 06 Dec 2019 19:51:09 GMT",22.105,19_102_260_1633_2019-12-06 15:18:51.249237,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54bbf9af8b76743d2720,0102,"Fri, 06 Dec 2019 16:16:58 GMT","Fri, 06 Dec 2019 21:50:33 GMT","Fri, 06 Dec 2019 18:14:39 GMT",5.801,19_102_260_1638_2019-12-06 16:16:58.104136,0019,04,19-102-260-1638,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54bbf9af8b76743d2721,0102,"Fri, 06 Dec 2019 17:01:36 GMT","Sat, 07 Dec 2019 01:17:01 GMT","Fri, 06 Dec 2019 19:48:05 GMT",6.575,19_102_260_1640_2019-12-06 17:01:36.308791,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54bbf9af8b76743d2722,0102,"Fri, 06 Dec 2019 19:31:38 GMT","Fri, 06 Dec 2019 20:27:51 GMT","Fri, 06 Dec 2019 20:27:46 GMT",6.095,19_102_260_1636_2019-12-06 19:31:37.543282,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54bbf9af8b76743d2723,0102,"Fri, 06 Dec 2019 21:24:02 GMT","Sat, 07 Dec 2019 05:14:49 GMT","Sat, 07 Dec 2019 05:14:37 GMT",26.3,19_102_260_1637_2019-12-06 21:24:01.932721,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54bbf9af8b76743d2724,0102,"Fri, 06 Dec 2019 21:38:03 GMT","Sat, 07 Dec 2019 00:55:45 GMT","Fri, 06 Dec 2019 22:51:05 GMT",6.994,19_102_260_1636_2019-12-06 21:38:03.382746,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54bbf9af8b76743d2725,0102,"Fri, 06 Dec 2019 21:38:42 GMT","Sat, 07 Dec 2019 01:46:34 GMT","Sat, 07 Dec 2019 01:46:22 GMT",12.337,19_102_260_1634_2019-12-06 21:38:42.051359,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d2726,0102,"Mon, 09 Dec 2019 15:33:01 GMT","Mon, 09 Dec 2019 23:01:52 GMT","Mon, 09 Dec 2019 23:01:48 GMT",46.338,19_102_260_1635_2019-12-09 15:33:01.218773,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d2727,0102,"Mon, 09 Dec 2019 16:20:19 GMT","Tue, 10 Dec 2019 03:41:36 GMT","Mon, 09 Dec 2019 17:49:57 GMT",4.313,19_102_260_1633_2019-12-09 16:20:18.974584,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d2728,0102,"Mon, 09 Dec 2019 16:40:25 GMT","Mon, 09 Dec 2019 19:47:33 GMT","Mon, 09 Dec 2019 17:49:07 GMT",6.658,19_102_260_1634_2019-12-09 16:40:25.380594,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d2729,0102,"Mon, 09 Dec 2019 16:46:33 GMT","Tue, 10 Dec 2019 00:35:22 GMT","Mon, 09 Dec 2019 21:56:13 GMT",28.377,19_102_260_1639_2019-12-09 16:46:33.128540,0019,05,19-102-260-1639,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d272a,0102,"Mon, 09 Dec 2019 16:59:47 GMT","Mon, 09 Dec 2019 18:31:40 GMT","Mon, 09 Dec 2019 18:31:35 GMT",4.588,19_102_260_1640_2019-12-09 16:59:46.880540,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d272b,0102,"Mon, 09 Dec 2019 17:51:53 GMT","Mon, 09 Dec 2019 19:22:04 GMT","Mon, 09 Dec 2019 19:21:55 GMT",9.357,19_102_260_1637_2019-12-09 17:51:53.430126,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d272c,0102,"Mon, 09 Dec 2019 18:52:49 GMT","Mon, 09 Dec 2019 20:12:09 GMT","Mon, 09 Dec 2019 20:12:01 GMT",3.512,19_102_260_1640_2019-12-09 18:52:48.754149,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d272d,0102,"Mon, 09 Dec 2019 19:34:03 GMT","Tue, 10 Dec 2019 02:26:15 GMT","Mon, 09 Dec 2019 22:37:01 GMT",18.844,19_102_260_1636_2019-12-09 19:34:02.769711,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d272e,0102,"Mon, 09 Dec 2019 19:50:22 GMT","Mon, 09 Dec 2019 20:11:47 GMT","Mon, 09 Dec 2019 20:11:38 GMT",2.187,19_102_260_1634_2019-12-09 19:50:22.006139,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d272f,0102,"Mon, 09 Dec 2019 19:53:57 GMT","Mon, 09 Dec 2019 20:30:01 GMT","Mon, 09 Dec 2019 20:29:56 GMT",1.915,19_102_260_1638_2019-12-09 19:53:57.404473,0019,04,19-102-260-1638,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d2730,0102,"Mon, 09 Dec 2019 20:52:54 GMT","Mon, 09 Dec 2019 21:42:21 GMT","Mon, 09 Dec 2019 21:22:18 GMT",2.453,19_102_260_1634_2019-12-09 20:52:53.588444,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d2731,0102,"Mon, 09 Dec 2019 21:03:58 GMT","Tue, 10 Dec 2019 04:51:24 GMT","Tue, 10 Dec 2019 04:51:08 GMT",26.07,19_102_260_1640_2019-12-09 21:03:58.302963,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d2732,0102,"Mon, 09 Dec 2019 21:46:48 GMT","Tue, 10 Dec 2019 01:08:22 GMT","Mon, 09 Dec 2019 22:58:58 GMT",2.177,19_102_260_1638_2019-12-09 21:46:47.538219,0019,04,19-102-260-1638,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54c5f9af8b76743d2733,0102,"Mon, 09 Dec 2019 22:31:33 GMT","Tue, 10 Dec 2019 01:18:10 GMT","Tue, 10 Dec 2019 01:18:06 GMT",6.427,19_102_260_1637_2019-12-09 22:31:32.725991,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54cdf9af8b76743d2734,0102,"Tue, 10 Dec 2019 15:08:51 GMT","Tue, 10 Dec 2019 15:57:39 GMT","Tue, 10 Dec 2019 15:57:35 GMT",5.031,19_102_260_1635_2019-12-10 15:08:51.421668,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54cdf9af8b76743d2735,0102,"Tue, 10 Dec 2019 15:28:19 GMT","Tue, 10 Dec 2019 22:46:00 GMT","Tue, 10 Dec 2019 22:04:29 GMT",34.981,19_102_260_1634_2019-12-10 15:28:19.268424,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54cdf9af8b76743d2736,0102,"Tue, 10 Dec 2019 16:08:12 GMT","Tue, 10 Dec 2019 23:49:59 GMT","Tue, 10 Dec 2019 17:50:39 GMT",10.479,19_102_260_1639_2019-12-10 16:08:11.808833,0019,05,19-102-260-1639,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54cdf9af8b76743d2737,0102,"Tue, 10 Dec 2019 16:08:14 GMT","Wed, 11 Dec 2019 02:47:52 GMT","Tue, 10 Dec 2019 17:32:13 GMT",4.008,19_102_260_1633_2019-12-10 16:08:13.679962,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54cdf9af8b76743d2738,0102,"Tue, 10 Dec 2019 17:14:33 GMT","Tue, 10 Dec 2019 22:46:05 GMT","Tue, 10 Dec 2019 20:03:51 GMT",6.296,19_102_260_1640_2019-12-10 17:14:32.610438,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54cdf9af8b76743d2739,0102,"Tue, 10 Dec 2019 17:31:35 GMT","Tue, 10 Dec 2019 19:48:39 GMT","Tue, 10 Dec 2019 19:00:22 GMT",8.465,19_102_260_1635_2019-12-10 17:31:34.558486,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54cdf9af8b76743d273a,0102,"Tue, 10 Dec 2019 20:04:00 GMT","Wed, 11 Dec 2019 03:19:46 GMT","Tue, 10 Dec 2019 23:59:22 GMT",20.658,19_102_260_1636_2019-12-10 20:03:59.545968,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54cdf9af8b76743d273b,0102,"Tue, 10 Dec 2019 21:04:26 GMT","Tue, 10 Dec 2019 22:56:57 GMT","Tue, 10 Dec 2019 21:43:50 GMT",3.506,19_102_260_1635_2019-12-10 21:04:26.468983,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54cdf9af8b76743d273c,0102,"Tue, 10 Dec 2019 21:25:40 GMT","Wed, 11 Dec 2019 04:17:17 GMT","Wed, 11 Dec 2019 04:17:00 GMT",19.836,19_102_260_1637_2019-12-10 21:25:40.141762,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54d4f9af8b76743d273d,0102,"Wed, 11 Dec 2019 15:22:31 GMT","Thu, 12 Dec 2019 02:31:27 GMT","Wed, 11 Dec 2019 17:17:54 GMT",5.733,19_102_260_1633_2019-12-11 15:22:30.716230,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54d4f9af8b76743d273e,0102,"Wed, 11 Dec 2019 15:23:25 GMT","Wed, 11 Dec 2019 23:08:57 GMT","Wed, 11 Dec 2019 19:47:22 GMT",21.366,19_102_260_1638_2019-12-11 15:23:25.214114,0019,04,19-102-260-1638,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54d4f9af8b76743d273f,0102,"Wed, 11 Dec 2019 16:50:37 GMT","Thu, 12 Dec 2019 00:40:25 GMT","Wed, 11 Dec 2019 19:22:00 GMT",5.64,19_102_260_1640_2019-12-11 16:50:37.184013,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54d4f9af8b76743d2740,0102,"Wed, 11 Dec 2019 18:59:26 GMT","Wed, 11 Dec 2019 19:52:38 GMT","Wed, 11 Dec 2019 19:52:29 GMT",5.634,19_102_260_1634_2019-12-11 18:59:25.575587,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54d4f9af8b76743d2741,0102,"Wed, 11 Dec 2019 21:26:52 GMT","Wed, 11 Dec 2019 22:19:01 GMT","Wed, 11 Dec 2019 22:18:49 GMT",5.532,19_102_260_1636_2019-12-11 21:26:52.501777,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54d4f9af8b76743d2742,0102,"Wed, 11 Dec 2019 22:41:14 GMT","Thu, 12 Dec 2019 02:26:15 GMT","Thu, 12 Dec 2019 02:26:06 GMT",7.027,19_102_260_1634_2019-12-11 22:41:13.536523,0019,03,19-102-260-1634,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54d4f9af8b76743d2743,0102,"Wed, 11 Dec 2019 22:58:40 GMT","Thu, 12 Dec 2019 01:49:10 GMT","Thu, 12 Dec 2019 00:54:23 GMT",3.408,19_102_260_1635_2019-12-11 22:58:39.564504,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54d4f9af8b76743d2744,0102,"Wed, 11 Dec 2019 23:11:26 GMT","Thu, 12 Dec 2019 04:47:54 GMT","Thu, 12 Dec 2019 04:47:42 GMT",13.086,19_102_260_1636_2019-12-11 23:11:26.168509,0019,06,19-102-260-1636,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54dcf9af8b76743d2745,0102,"Thu, 12 Dec 2019 15:07:21 GMT","Fri, 13 Dec 2019 03:35:13 GMT","Fri, 13 Dec 2019 03:35:06 GMT",54.757,19_102_260_1635_2019-12-12 15:07:21.183590,0019,01,19-102-260-1635,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54dcf9af8b76743d2746,0102,"Thu, 12 Dec 2019 15:59:25 GMT","Thu, 12 Dec 2019 21:21:50 GMT","Thu, 12 Dec 2019 17:56:11 GMT",5.793,19_102_260_1633_2019-12-12 15:59:25.166682,0019,02,19-102-260-1633,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54dcf9af8b76743d2747,0102,"Thu, 12 Dec 2019 17:16:49 GMT","Fri, 13 Dec 2019 03:45:21 GMT","Thu, 12 Dec 2019 19:31:22 GMT",5.369,19_102_260_1640_2019-12-12 17:16:48.517316,0019,08,19-102-260-1640,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54dcf9af8b76743d2748,0102,"Thu, 12 Dec 2019 17:33:39 GMT","Thu, 12 Dec 2019 18:19:34 GMT","Thu, 12 Dec 2019 18:19:30 GMT",4.797,19_102_260_1638_2019-12-12 17:33:39.498087,0019,04,19-102-260-1638,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2a54dcf9af8b76743d2749,0102,"Thu, 12 Dec 2019 19:19:22 GMT","Thu, 12 Dec 2019 21:28:14 GMT","Thu, 12 Dec 2019 21:28:09 GMT",13.666,19_102_260_1637_2019-12-12 19:19:22.081910,0019,07,19-102-260-1637,America/Los_Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
